Number,Name,URLLink,Team,Country,AgeDate,Weight,Height,Contract,Rookie,PProtected,NoApplyRerate,AvailableforTrade,NoTrade,CanPlayPro,CanPlayFarm,ForceWaiver,StarPower,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,Salary10,Injury,NumberOfInjury,Condition,Suspension,Status1,Status2,Status3,Status4,Status5,Status6,Status7,Status8,Status9,Status10,SK,DU,EN,SZ,AG,RB,SC,HS,RT,PH,PS,EX,LD,PO,MO,Overall,ProGP,ProSecPlay,ProW,ProL,ProOTL,ProShutout,ProGA,ProSA,ProSARebound,ProPim,ProA,ProPenalityShotsShots,ProPenalityShotsGoals,ProStartGoaler,ProBackupGoaler,ProEmptyNetGoal,ProStar(1),ProStar(2),ProStar(3),ProStarPower7Days,ProStarPower30Days,ProStarPowerYear,FarmGp,FarmSecPlay,FarmW,FarmL,FarmOTL,FarmShutout,FarmGA,FarmSA,FarmSARebound,FarmPim,FarmA,FarmPenalityShotsShots,FarmPenalityShotsGoals,FarmStartGoaler,FarmBackupGoaler,FarmEmptyNetGoal,FarmStar(1),FarmStar(2),FarmStar(3),FarmStarPower7Days,FarmStarPower30Days,FarmStarPowerYear,ExcludeFromPayroll
361,Reg Newman,,17,CAN,1987-12-31,181,65,3,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,72,76,71,69,61,77,67,56,74,78,86,60,99,6,50,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15328,1,0,0,0,10,132,0,2,2,0,0,0,22,0,0,0,0,0,0,0,False
362,Dave Cherry,,9,USA,1995-12-31,225,76,3,False,False,False,False,False,True,True,False,0,2627245,2627245,2627245,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,69,76,83,83,78,57,94,69,99,62,86,56,84,47,50,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14406,0,3,1,0,12,117,0,2,0,0,0,4,0,0,0,0,0,0,80,80,False
363,Robt Mcmahon,,18,CAN,1989-12-31,203,79,4,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,4000000,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,73,77,79,81,78,84,94,88,66,65,72,95,87,9,50,81,21,67618,16,3,0,1,49,488,0,0,0,0,0,21,0,0,1,0,0,120,2180,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
364,Evan Tucker,,16,USA,1997-12-31,182,69,4,False,False,False,False,False,True,True,False,0,2472663,2472663,2472663,2472663,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,67,77,63,62,64,91,98,82,63,98,72,93,65,55,50,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3758,1,0,0,0,1,28,0,0,0,0,0,0,23,0,1,0,0,0,475,475,False
365,Francis St-Pierre,,20,CAN,1994-12-31,183,74,2,False,False,False,False,False,True,True,False,0,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,72,90,94,75,85,98,76,92,79,90,61,80,80,43,50,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
366,Volkmar Engels,,20,GER,1996-12-31,216,73,3,False,False,False,False,False,True,True,False,0,2013837,2013837,2013837,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,74,93,74,61,71,67,83,75,62,55,74,78,61,44,50,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
367,Ainis Zarins,,5,LAT,1996-12-31,166,66,5,False,False,False,False,False,True,True,False,0,3146317,3146317,3146317,3146317,3146317,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,79,89,64,63,78,94,71,60,72,84,71,79,77,47,50,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
368,Kasper Juutilainen,,4,FIN,2001-12-31,228,78,3,False,False,False,False,False,True,True,False,0,2847527,2847527,2847527,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,76,77,80,73,76,61,57,68,74,55,79,85,91,78,50,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
369,Reinhard Sommer,,5,SWI,2003-12-31,212,71,4,True,False,False,False,False,True,True,False,0,1275968,1275968,1275968,1275968,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,74,79,51,65,68,67,60,67,70,71,96,67,92,79,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
370,Romchik Borodin,,16,RUS,1987-12-31,178,67,1,False,False,False,False,False,True,True,False,0,4000000,0,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,67,94,71,70,69,76,75,97,99,98,73,74,83,5,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
371,Leevi Juntunen,,7,FIN,1993-12-31,180,67,3,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,88,51,86,61,80,60,73,84,93,67,89,67,74,34,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6314,0,1,0,0,7,76,0,0,0,0,0,0,6,0,0,0,0,0,0,0,False
372,Mark Flores,,20,USA,2000-12-31,166,65,3,False,False,False,False,False,True,True,False,0,2377107,2377107,2377107,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,70,90,71,67,64,95,99,77,65,97,87,81,86,68,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3850,0,1,0,0,6,42,0,0,0,0,0,0,10,0,0,0,0,0,0,0,False
373,Grant Durocher,,21,CAN,1996-12-31,204,80,3,False,False,False,False,False,True,True,False,0,1879034,1879034,1879034,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,70,86,38,63,62,74,91,82,89,75,73,96,83,49,50,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
374,Angel Erickson,,18,USA,1988-12-31,207,74,5,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,4000000,4000000,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,60,69,39,71,57,80,82,82,98,79,85,91,70,8,50,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
375,Lukas Sterbova,,18,CZH,1994-12-31,212,74,4,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,4000000,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,62,89,70,71,68,83,94,74,99,73,88,88,80,39,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
376,Ali Gavrilov,,12,RUS,2000-12-31,183,74,5,False,False,False,False,False,True,True,False,0,2960033,2960033,2960033,2960033,2960033,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,67,84,81,79,66,72,69,61,76,63,78,83,76,66,50,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
377,Roberto Prevost,,22,CAN,1997-12-31,214,75,4,False,False,False,False,False,True,True,False,0,2691868,2691868,2691868,2691868,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,80,89,74,74,76,67,91,99,99,96,72,83,78,59,50,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
378,Harold Wang,,9,USA,1988-12-31,188,73,4,False,False,False,False,False,True,True,False,0,3108023,3108023,3108023,3108023,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,69,76,51,60,83,74,73,63,62,77,87,90,84,12,50,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
379,Wilson Simon,,5,CAN,2000-12-31,172,66,3,False,False,False,False,False,True,True,False,0,2922113,2922113,2922113,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,89,71,84,68,80,84,83,69,93,68,76,87,81,69,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
380,Matthew Mcbride,,24,CAN,2004-12-31,207,78,3,True,False,False,False,False,True,True,False,0,1074866,1074866,1074866,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,67,87,56,83,64,76,77,74,52,74,97,74,80,89,50,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
381,Verners Krastins,,10,LAT,2000-12-31,208,73,4,False,False,False,False,False,True,True,False,0,3643737,3643737,3643737,3643737,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,69,97,76,78,72,67,82,65,72,64,89,79,61,70,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
382,Gran Nordgren,,18,SWE,2004-12-31,165,66,4,True,False,False,False,False,True,True,False,0,1668991,1668991,1668991,1668991,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,72,86,76,67,77,72,80,94,80,88,76,81,83,90,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
383,Yves Pellerin,,8,CAN,1998-12-31,217,73,1,False,False,False,False,False,True,True,False,0,3347633,0,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,59,96,58,75,66,66,63,83,70,89,79,59,74,57,50,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
384,Paul Kesti,,13,FIN,1988-12-31,197,73,4,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,4000000,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,77,99,52,77,84,78,62,91,54,76,79,91,79,11,50,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14649,2,3,0,0,14,102,0,0,0,0,0,6,0,0,0,0,0,0,340,340,False
385,Gerardo Ferguson,,11,USA,1994-12-31,172,66,2,False,False,False,False,False,True,True,False,0,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,85,79,66,68,70,89,84,77,86,87,80,87,84,36,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
386,Mustafa Bolatov,,20,KAZ,2002-12-31,196,71,1,False,False,False,False,False,True,True,False,0,2950369,0,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,72,80,71,75,73,63,99,99,99,51,87,92,54,84,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34392,6,2,1,2,16,325,0,0,0,0,0,10,0,0,3,3,0,0,4230,4230,False
387,Blake Hansen,,2,CAN,2003-12-31,188,68,4,False,False,False,False,False,True,True,False,0,3812065,3812065,3812065,3812065,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,64,83,74,72,72,77,99,99,99,74,88,90,99,85,50,83,16,49977,9,2,1,1,44,387,0,0,0,0,0,16,0,0,1,0,0,0,1310,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
388,Chingis Kharchenko,,11,RUS,1998-12-31,222,78,5,False,False,False,False,False,True,True,False,0,2187544,2187544,2187544,2187544,2187544,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,62,99,99,84,70,91,93,81,69,66,58,85,78,61,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
389,Leon English,,16,USA,1996-12-31,240,78,5,False,False,False,False,False,True,True,False,0,2469606,2469606,2469606,2469606,2469606,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,58,79,81,66,68,52,82,53,66,65,81,81,76,46,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
390,Kurt Brisson,,13,CAN,1992-12-31,211,80,2,False,False,False,False,False,True,True,False,0,3401234,3401234,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,68,80,91,83,66,86,66,76,85,83,54,89,73,29,50,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
391,Peter Maclean,,24,CAN,1998-12-31,176,65,2,False,False,False,False,False,True,True,False,0,2399895,2399895,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,65,61,74,68,69,62,77,87,93,88,81,82,99,64,50,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12194,2,0,0,0,5,81,0,0,0,0,0,0,11,0,0,0,0,0,0,0,False
392,Urad Balint,,19,SLO,1996-12-31,173,70,2,False,False,False,False,False,True,True,False,0,2209212,2209212,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,89,89,87,71,82,79,73,94,87,78,54,71,85,50,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
393,Jussi Piipponen,,3,FIN,2002-12-31,212,72,5,False,False,False,False,False,True,True,False,0,2885693,2885693,2885693,2885693,2885693,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,59,73,53,79,64,69,68,99,73,58,83,65,88,84,50,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
394,Hubert Kraus,,6,GER,2003-12-31,200,74,4,False,False,False,False,False,True,True,False,0,2436971,2436971,2436971,2436971,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,72,94,67,78,77,99,80,99,75,61,86,93,86,81,50,83,3,5110,0,1,0,0,5,61,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
395,Rob Dickson,,16,USA,2004-12-31,186,67,3,True,False,False,False,False,True,True,False,0,1374474,1374474,1374474,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,65,81,55,71,64,81,99,99,92,50,75,84,94,85,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,82980,15,4,3,1,56,685,0,2,0,0,0,23,0,0,2,1,1,1105,4065,4065,False
396,Javier Schneider,,3,SWI,1996-12-31,199,75,3,False,False,False,False,False,True,True,False,0,2957077,2957077,2957077,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,67,76,89,78,70,95,83,58,93,96,77,56,75,50,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14898,2,2,1,0,20,108,0,0,0,0,0,7,0,0,0,0,0,0,200,200,False
397,Murad Petukhov,,13,RUS,1995-12-31,244,78,3,False,False,False,False,False,True,True,False,0,3794598,3794598,3794598,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,58,89,62,79,78,98,86,52,77,70,77,85,78,49,50,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6951,0,1,0,0,5,55,0,0,0,0,0,0,6,0,0,0,0,0,0,0,False
398,Shyngyskhan Goncharova,,17,KAZ,1987-12-31,170,70,3,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,73,95,88,70,77,95,68,92,99,80,71,99,98,1,50,83,17,55013,9,5,1,1,39,400,0,0,1,0,0,17,0,0,2,0,0,0,2105,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
399,Ted Dunlop,,17,CAN,1996-12-31,192,74,3,False,False,False,False,False,True,True,False,0,3389169,3389169,3389169,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,77,84,77,87,80,73,54,70,99,80,51,61,99,48,50,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,63872,12,9,0,3,54,498,0,0,0,0,0,22,0,0,1,2,1,550,2860,2860,False
400,Andreyka Malysheva,,8,RUS,2004-12-31,213,78,3,False,False,False,False,False,True,True,False,0,2625417,2625417,2625417,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,87,84,89,80,85,99,96,91,98,76,89,53,92,94,50,87,5,14608,1,4,0,0,14,134,0,0,0,0,0,5,0,0,0,0,0,0,440,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
401,Grigoriy Blinov,,22,RUS,2004-12-31,201,79,2,True,False,False,False,False,True,True,False,0,1785454,1785454,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,69,90,55,79,68,97,70,81,65,65,77,90,80,88,50,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
402,Thanh Marcoux,,17,CAN,2002-12-31,227,78,3,False,False,False,False,False,True,True,False,0,2093325,2093325,2093325,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,74,54,66,81,79,76,63,77,93,83,75,80,82,83,50,75,4,7955,1,0,1,0,6,52,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
403,Antonio Hynes,,19,CAN,1989-12-31,172,66,2,False,False,False,False,False,True,True,False,0,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,69,94,53,68,88,63,74,91,91,92,89,86,77,18,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
404,Randy Daigle,,15,CAN,1996-12-31,173,67,3,False,False,False,False,False,True,True,False,0,3175923,3175923,3175923,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,83,70,57,75,67,92,99,58,97,63,89,89,97,51,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,50420,9,6,0,1,40,363,0,0,0,0,0,15,0,0,0,1,1,0,1325,1325,False
405,Christopher Abbott,,13,CAN,1996-12-31,195,75,1,False,False,False,False,False,True,True,False,0,3886260,0,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,69,86,58,78,68,94,99,92,91,71,79,96,78,46,50,81,7,16573,2,3,0,0,18,134,0,2,0,0,0,7,0,1,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
406,Ramon Mahoney,,15,USA,2001-12-31,213,77,2,False,False,False,False,False,True,True,False,0,2459955,2459955,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,64,84,63,75,67,77,67,99,75,82,70,90,54,73,50,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
407,Dwayne Vallee,,1,CAN,1991-12-31,237,79,3,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,81,77,63,69,73,66,99,91,81,81,86,70,98,19,50,79,14,51081,7,5,2,2,33,366,0,2,0,0,0,14,0,0,1,0,2,0,2490,2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
408,Niyaz Ignatenko,,10,RUS,1987-12-31,185,66,5,False,False,False,False,False,True,True,False,0,3443292,3443292,3443292,3443292,3443292,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,64,86,63,79,69,88,69,91,95,93,99,88,89,10,50,82,10,32839,5,2,3,1,27,244,0,4,0,0,0,10,0,0,0,0,0,0,780,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
409,Nathan Lamb,,15,USA,2004-12-31,185,75,4,True,False,False,False,False,True,True,False,0,1395624,1395624,1395624,1395624,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,62,88,28,76,63,75,75,61,57,98,81,95,83,90,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
410,Al Guzman,,4,USA,1997-12-31,184,67,1,False,False,False,False,False,True,True,False,0,3984906,0,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,64,98,93,79,82,72,86,60,76,97,79,84,95,54,50,81,3,2537,0,0,0,0,2,17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
411,George Charlebois,,24,CAN,2001-12-31,174,69,2,False,False,False,False,False,True,True,False,0,3183381,3183381,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,83,86,72,65,73,64,68,58,69,78,72,86,76,75,50,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
412,Nick Clements,,12,USA,1987-12-31,217,72,4,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,4000000,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,75,76,93,76,81,80,80,86,64,66,72,79,88,15,50,79,2,4430,0,0,0,0,3,49,0,0,0,0,0,0,6,0,0,0,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
413,Ronald Jansson,,2,SWE,1992-12-31,169,66,4,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,4000000,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,82,86,60,68,88,82,70,52,69,98,87,83,66,25,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
414,Cecil Frechette,,14,CAN,1994-12-31,221,79,3,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,64,77,85,87,86,62,73,86,82,74,67,93,92,36,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
415,Pedro Herrera,,7,USA,1999-12-31,188,65,2,False,False,False,False,False,True,True,False,0,2475859,2475859,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,73,55,60,70,70,61,87,60,95,68,72,91,81,62,50,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
416,Kurt Heinze,,4,GER,1997-12-31,190,66,1,False,False,False,False,False,True,True,False,0,2697171,0,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,62,83,79,71,80,81,95,53,96,56,60,79,88,61,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
417,Rolf Karhu,,19,FIN,2002-12-31,183,75,4,False,False,False,False,False,True,True,False,0,2444865,2444865,2444865,2444865,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,72,88,99,76,70,99,85,78,67,91,77,86,90,83,50,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
418,Cory Giguere,,11,CAN,1989-12-31,207,79,3,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,86,84,73,82,89,86,99,85,98,63,77,99,60,14,50,84,11,36803,5,3,0,0,31,322,0,0,0,0,0,11,0,0,0,1,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
419,Karl-Peter Heuer,,21,GER,1995-12-31,194,72,4,False,False,False,False,False,True,True,False,0,2394600,2394600,2394600,2394600,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,88,83,68,63,73,99,62,62,80,71,83,82,82,42,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
